URL	Label	Label	Label	Label	Label	A=MBFCLink	Score
theguardiansofdemocracy.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/guardians-of-democracy/	0.11
www.sootoday.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/sootoday-com/	0.71
www.wikitribune.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/wikitribune/	0.35
techcrunch.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/techcrunch/	0.96
religionnews.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/religion-news-service-rns/	0.68
zcomm.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/z-magazine/	0.47
www.armstrongeconomics.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/armstrong-economics/	0.66
www.differencebetween.net/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/differencebetween-net/	0.36
ncse.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/national-center-for-science-education-ncse/	0.8
www.christianitytoday.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/christianity-today/	0.83
memepoliceman.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/the-meme-policeman/	0.24
www.urban.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/urban-institute/	0.84
www.commentarymagazine.com/*	_cse_cwfn9qhuqkk	right-leaning	right-only			https://mediabiasfactcheck.com/commentary-magazine/	0.85
montrealgazette.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/montreal-gazette/	0.84
www.columbiadailyherald.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/columbia-daily-herald/	0.34
www.spectator.co.uk/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/the-spectator-uk/	0.8
www.ucsusa.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/union-of-concerned-scientists/	0.72
examine.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/examine-com/	0.44
iwpr.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/institute-for-womens-policy-research-iwpr/	0.38
www.rfa.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/radio-free-asia/	0.8
newpol.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/new-politics-magazine/	0.53
sciencetrends.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/science-trends/	0.16
theoutline.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/the-outline/	0.41
www.ajaonline.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/american-journal-of-archaeology/	0.47
www.fastcompany.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/fast-company-magazine/	0.84
www.federaltimes.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/federal-times/	0.69
grist.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/grist/	0.86
www.gaystarnews.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/gay-star-news/	0.51
www.oyez.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/oyez-project/	0.65
www.jpost.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/the-jerusalem-post/	0.97
autisticadvocacy.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/autistic-self-advocacy-network/	0.48
www.redpepper.org.uk/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/red-pepper/	0.63
www.powerlineblog.com/*	_cse_cwfn9qhuqkk	right-leaning	right-only			https://mediabiasfactcheck.com/power-line/	0.96
www.marxist.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/in-defence-of-marxism/	0.76
www.iea.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/international-energy-agency-iea/	0.86
edmontonjournal.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/edmonton-journal/	0.76
rabble.ca/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/rabble-ca/	0.73
bitchmedia.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/bitch-media/	0.33
www.dailybusinessreview.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/daily-business-review/	0.34
www.bangkokpost.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/the-bangkok-post/	0.92
www.the-scientist.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/the-scientist/	0.77
cosmosmagazine.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/cosmos-magazine/	0.67
www.japantoday.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/japan-today/	0.7
aeon.co/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/aeon/	0.66
taxfoundation.org/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/tax-foundation/	0.8
www.opposingviews.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/opposing-views/	0.88
www.abqjournal.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/albuquerque-journal/	0.52
www.ynetnews.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/ynetnews/	0.73
www.eastbaytimes.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/east-bay-times/	0.79
www.governing.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/governing-magazine/	0.6
www.thisisthezerohour.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-zero-hour/	0.26
honestreporting.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/honest-reporting/	0.67
www.denverpost.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/denver-post/	0.83
www.jstor.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/jstore/	0.9
www.defconwarningsystem.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/defcon-warning-system/	0.31
www.researchgate.net/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/researchgate/	0.95
journals.cambridge.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/international-organization/	0.58
www.sctimes.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/st-cloud-times/	0.46
www.zmescience.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/zme-science/	0.41
transequality.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/national-center-transgender-equality-ncte/	0.41
www.worldsocialism.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/socialist-standard/	0.41
www.desertsun.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/desert-sun/	0.82
www.i24news.tv/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/i24-news/	0.29
listverse.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/listverse/	0.61
www.globalintegrity.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/global-integrity/	0.43
www.nationalpost.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/national-post/	0.92
www.kentucky.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/lexington-herald-leader/	0.68
www.amny.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/am-new-york/	0.92
www.latintimes.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/latin-times/	0.32
www.fightforthefuture.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/fight-for-the-future/	0.48
